lganame,wardname,year,month,no2_mean_mol_m2,no2_valid_pixels
Warri South,Avenue,2019,6,2.102305879816413e-05,5
Warri South,Bowen,2019,6,1.7807666154112667e-05,4
Warri South,Ekurede,2019,6,1.878475013654679e-05,5
Warri South,Esisi,2019,6,2.1221261704340577e-05,2
Warri South,Igbudu,2019,6,1.863679790403694e-05,2
Warri South,Obodo,2019,6,2.089936242555268e-05,32
Warri South,Ode-Itsekiri,2019,6,1.9751446829600766e-05,11
Warri South,Okere,2019,6,1.9020695617655292e-05,3
Warri South,Pessu,2019,6,1.4394070603884757e-05,2
Warri South,Ubeji,2019,6,2.2009543429773588e-05,13
Bomadi,Akugbene 1,2019,7,1.5692257875343785e-05,4
Bomadi,Akugbene 2,2019,7,1.4019603440829087e-05,1
Bomadi,Akugbene 3,2019,7,1.3170396414352581e-05,2
Bomadi,Bomadi,2019,7,1.187655288958922e-05,6
Bomadi,Ekaametagbene/Kalafio,2019,7,1.3628267333842814e-05,20
Bomadi,Esanma,2019,7,1.6055199012043886e-05,8
Bomadi,Kpakiama,2019,7,1.2302044423348787e-05,9
Bomadi,Ogbeinma/Okoloba,2019,7,1.4466495485976338e-05,6
Bomadi,Ogo/Eze,2019,7,1.4702074016289165e-05,6
Bomadi,Ogriagbene,2019,7,1.2948251969646662e-05,10
Burutu,Bolou-Ndoro,2019,7,1.102817727119795e-05,42
Burutu,Egodor,2019,7,1.4173588514777607e-05,29
Burutu,Eseinbiri,2019,7,1.4344988812808879e-05,16
Burutu,Kiagbodo,2019,7,1.6980941290967165e-05,5
Burutu,Ngbilebiri,2019,7,1.3821507309330627e-05,6
Burutu,Obetebe,2019,7,1.2732793111354113e-05,50
Burutu,Ogulagha,2019,7,1.295324182137847e-05,44
Burutu,Ojobo,2019,7,1.1879974772455171e-05,5
Burutu,Tamigbe,2019,7,1.544429952363399e-05,11
Burutu,Torugbene,2019,7,1.5080793673405424e-05,8
Burutu,Tuomo,2019,7,1.474671724001662e-05,13
Patani,Abari,2019,7,2.1728868887294084e-05,5
Patani,Agoloma,2019,7,1.839457981986925e-05,5
Patani,Buluangiama,2019,7,1.4430307298122594e-05,12
Patani,Odorubu,2019,7,1.2466433482976364e-05,14
Patani,Patani 2,2019,7,2.0082193562605728e-05,6
Patani,Patani 3,2019,7,1.9955138850491493e-05,5
Patani,Patani 4,2019,7,1.544451697554905e-05,4
Patani,Patani 5,2019,7,1.6470712060774012e-05,7
Patani,Toruangiama,2019,7,1.4668222866021096e-05,5
Patani,Uduophori,2019,7,1.28614319692133e-05,8
Warri South-West,Ajudaibo,2019,7,1.5206473108264618e-05,4
Warri South-West,Akpakpa,2019,7,1.4554378867615015e-05,5
Warri South-West,Isaba,2019,7,1.5084537153597921e-05,20
Warri South-West,Madangho,2019,7,1.5178096873569302e-05,2
Warri South-West,Ogbe-Ijoh,2019,7,1.5099108272583269e-05,61
Warri South-West,Ogidigben,2019,7,1.3777667845715769e-05,8
Warri South-West,Okerenkoko,2019,7,1.4400626611659083e-05,59
Warri South-West,Oporozo,2019,7,1.4798302193715548e-05,24
Warri South-West,Orere,2019,7,1.3056258063039018e-05,9
Warri South-West,Ugborodo,2019,7,1.4563949662260711e-05,5
Warri South,Avenue,2019,7,1.755927223712206e-05,5
Warri South,Bowen,2019,7,1.8308210201212205e-05,4
Warri South,Ekurede,2019,7,1.729872019495815e-05,5
Warri South,Esisi,2019,7,1.801259713829495e-05,2
Warri South,Igbudu,2019,7,1.8589124010759406e-05,2
Warri South,Obodo,2019,7,1.461951069359202e-05,32
Warri South,Ode-Itsekiri,2019,7,1.6016324728050016e-05,11
Warri South,Okere,2019,7,1.8146825217021007e-05,3
Warri South,Pessu,2019,7,1.860382326412946e-05,2
Warri South,Ubeji,2019,7,1.5695858075140186e-05,13
Bomadi,Akugbene 1,2019,8,1.159192561317468e-05,4
Bomadi,Akugbene 2,2019,8,1.3272627256810665e-05,1
Bomadi,Akugbene 3,2019,8,1.1859523510793224e-05,2
Bomadi,Bomadi,2019,8,9.564497304381803e-06,6
Bomadi,Ekaametagbene/Kalafio,2019,8,9.242603846359998e-06,20
Bomadi,Esanma,2019,8,1.1414442269597203e-05,8
Bomadi,Kpakiama,2019,8,9.403886603346715e-06,9
Bomadi,Ogbeinma/Okoloba,2019,8,1.1279082779462138e-05,6
Bomadi,Ogo/Eze,2019,8,1.0567967062039921e-05,6
Bomadi,Ogriagbene,2019,8,9.007384505821392e-06,10
Burutu,Bolou-Ndoro,2019,8,8.842364574472109e-06,42
Burutu,Egodor,2019,8,1.137911498642944e-05,29
Burutu,Eseinbiri,2019,8,9.802747626963537e-06,16
Burutu,Kiagbodo,2019,8,1.1276526493020356e-05,5
Burutu,Ngbilebiri,2019,8,1.1897083216657242e-05,6
Burutu,Obetebe,2019,8,9.473423706367611e-06,50
Burutu,Ogulagha,2019,8,9.903737835967066e-06,44
Burutu,Ojobo,2019,8,8.404938853345811e-06,5
Burutu,Tamigbe,2019,8,9.562019840814173e-06,11
Burutu,Torugbene,2019,8,8.50844935484929e-06,8
Burutu,Tuomo,2019,8,9.979223250411451e-06,13
Patani,Abari,2019,8,1.3929393026046455e-05,5
Patani,Agoloma,2019,8,1.1460948007879778e-05,5
Patani,Buluangiama,2019,8,1.1387627940469732e-05,12
Patani,Odorubu,2019,8,1.0415598808322102e-05,14
Patani,Patani 2,2019,8,1.369205589677828e-05,6
Patani,Patani 3,2019,8,1.3815077545586974e-05,5
Patani,Patani 4,2019,8,1.3544346074922942e-05,4
Patani,Patani 5,2019,8,1.2166473814951522e-05,7
Patani,Toruangiama,2019,8,1.1670075764413923e-05,5
Patani,Uduophori,2019,8,1.0807357284647878e-05,8
Warri South-West,Ajudaibo,2019,8,1.0077010301756673e-05,4
Warri South-West,Akpakpa,2019,8,9.856502583716064e-06,5
Warri South-West,Isaba,2019,8,1.1681477189995348e-05,20
Warri South-West,Madangho,2019,8,1.1360447388142347e-05,2
Warri South-West,Ogbe-Ijoh,2019,8,1.1333864617359931e-05,61
Warri South-West,Ogidigben,2019,8,9.92110108199995e-06,8
Warri South-West,Okerenkoko,2019,8,1.160613600543495e-05,59
Warri South-West,Oporozo,2019,8,1.0929641575785354e-05,24
Warri South-West,Orere,2019,8,1.0069791945473602e-05,9
Warri South-West,Ugborodo,2019,8,1.0202969860984012e-05,5
Warri South,Avenue,2019,8,1.4455617929343134e-05,5
Warri South,Bowen,2019,8,1.5437788533745334e-05,4
Warri South,Ekurede,2019,8,1.2478696589823812e-05,5
Warri South,Esisi,2019,8,1.8375492800259963e-05,2
Warri South,Igbudu,2019,8,1.8204264051746577e-05,2
Warri South,Obodo,2019,8,1.226912354468368e-05,32
Warri South,Ode-Itsekiri,2019,8,1.2014341667633165e-05,11
Warri South,Okere,2019,8,1.6514591455537204e-05,3
Warri South,Pessu,2019,8,1.2500086086220108e-05,2
Warri South,Ubeji,2019,8,1.238305636574156e-05,13
Bomadi,Akugbene 1,2019,9,1.3189041965233628e-05,4
Bomadi,Akugbene 2,2019,9,1.3123404642101377e-05,1
Bomadi,Akugbene 3,2019,9,1.318725298915524e-05,2
Bomadi,Bomadi,2019,9,1.395715905042986e-05,6
Bomadi,Ekaametagbene/Kalafio,2019,9,1.1765024828491732e-05,20
Bomadi,Esanma,2019,9,1.2733891708194278e-05,8
Bomadi,Kpakiama,2019,9,1.5004596207290888e-05,9
Bomadi,Ogbeinma/Okoloba,2019,9,1.347369106952101e-05,6
Bomadi,Ogo/Eze,2019,9,1.4326672195844973e-05,6
Bomadi,Ogriagbene,2019,9,1.1119223199784755e-05,10
Burutu,Bolou-Ndoro,2019,9,1.1515563874993296e-05,42
Burutu,Egodor,2019,9,1.5249091465475745e-05,29
Burutu,Eseinbiri,2019,9,1.1529518815223128e-05,16
Burutu,Kiagbodo,2019,9,1.6547820996493102e-05,5
Burutu,Ngbilebiri,2019,9,1.7074555216822773e-05,6
Burutu,Obetebe,2019,9,1.2613838771358133e-05,50
Burutu,Ogulagha,2019,9,1.370009241244671e-05,44
Burutu,Ojobo,2019,9,1.2307977885939182e-05,5
Burutu,Tamigbe,2019,9,1.2193250850859014e-05,11
Burutu,Torugbene,2019,9,1.2841055649914779e-05,8
Burutu,Tuomo,2019,9,1.227759975545968e-05,13
Patani,Abari,2019,9,2.9049356817267836e-05,5
Patani,Agoloma,2019,9,1.9814507686533035e-05,5
Patani,Buluangiama,2019,9,2.071031485684216e-05,12
Patani,Odorubu,2019,9,1.6954535177709268e-05,14
Patani,Patani 2,2019,9,2.9975354361037414e-05,6
Patani,Patani 3,2019,9,3.0121620511636138e-05,5
Patani,Patani 4,2019,9,2.6537592930253595e-05,4
Patani,Patani 5,2019,9,2.2925843950361013e-05,7
Patani,Toruangiama,2019,9,1.6083742957562207e-05,5
Patani,Uduophori,2019,9,1.7734922948875464e-05,8
Warri South-West,Ajudaibo,2019,9,1.5374784197774716e-05,4
Warri South-West,Akpakpa,2019,9,1.4385166286956519e-05,5
Warri South-West,Isaba,2019,9,1.708762574708089e-05,20
Warri South-West,Madangho,2019,9,1.6152698663063347e-05,2
Warri South-West,Ogbe-Ijoh,2019,9,1.6912029766034886e-05,61
Warri South-West,Ogidigben,2019,9,1.4166123037284706e-05,8
Warri South-West,Okerenkoko,2019,9,1.67085741788654e-05,59
Warri South-West,Oporozo,2019,9,1.5179848560364917e-05,24
Warri South-West,Orere,2019,9,1.5582148787669008e-05,9
Warri South-West,Ugborodo,2019,9,1.6228681488428265e-05,5
Warri South,Avenue,2019,9,2.2228115994948894e-05,5
Warri South,Bowen,2019,9,1.9419314412516542e-05,4
Warri South,Ekurede,2019,9,2.134665846824646e-05,5
Warri South,Esisi,2019,9,2.1032086806371808e-05,2
Warri South,Igbudu,2019,9,1.8470316717866808e-05,2
Warri South,Obodo,2019,9,2.011170727200806e-05,32
Warri South,Ode-Itsekiri,2019,9,1.9790702605281364e-05,11
Warri South,Okere,2019,9,2.0072009647265077e-05,3
Warri South,Pessu,2019,9,1.7806542018661276e-05,2
Warri South,Ubeji,2019,9,2.2076777755641022e-05,13
Bomadi,Akugbene 1,2019,10,1.2499065633164719e-05,4
Bomadi,Akugbene 2,2019,10,1.3715069144382142e-05,1
Bomadi,Akugbene 3,2019,10,1.3731762010138482e-05,2
Bomadi,Bomadi,2019,10,1.1298492609057575e-05,6
Bomadi,Ekaametagbene/Kalafio,2019,10,1.2570095714181662e-05,20
Bomadi,Esanma,2019,10,1.363853516522795e-05,8
Bomadi,Kpakiama,2019,10,1.1421913869627235e-05,9
Bomadi,Ogbeinma/Okoloba,2019,10,1.2305086177851384e-05,6
Bomadi,Ogo/Eze,2019,10,1.1627696949290112e-05,6
Bomadi,Ogriagbene,2019,10,1.0785781341837719e-05,10
Burutu,Bolou-Ndoro,2019,10,1.1933194140770606e-05,42
Burutu,Egodor,2019,10,1.3538508812479418e-05,29
Burutu,Eseinbiri,2019,10,1.1258218364673667e-05,16
Burutu,Kiagbodo,2019,10,1.5012371295597405e-05,5
Burutu,Ngbilebiri,2019,10,1.2139258615206927e-05,6
Burutu,Obetebe,2019,10,1.1890714522451163e-05,50
Burutu,Ogulagha,2019,10,1.1184266027571125e-05,44
Burutu,Ojobo,2019,10,1.1433727922849358e-05,5
Burutu,Tamigbe,2019,10,1.1652012207460674e-05,11
Burutu,Torugbene,2019,10,1.183570293505909e-05,8
Burutu,Tuomo,2019,10,1.1903136440266211e-05,13
Patani,Abari,2019,10,1.815689029172063e-05,5
Patani,Agoloma,2019,10,1.5673927555326374e-05,5
Patani,Buluangiama,2019,10,1.5373469068435952e-05,12
Patani,Odorubu,2019,10,1.3588634569064847e-05,14
Patani,Patani 2,2019,10,1.832314713586432e-05,6
Patani,Patani 3,2019,10,1.841113844420761e-05,5
Patani,Patani 4,2019,10,1.721111584629398e-05,4
Patani,Patani 5,2019,10,1.6627710595327828e-05,7
Patani,Toruangiama,2019,10,1.325436169281602e-05,5
Patani,Uduophori,2019,10,1.4118600120127667e-05,8
Warri South-West,Ajudaibo,2019,10,1.2278015674382914e-05,4
Warri South-West,Akpakpa,2019,10,1.1200447625014931e-05,5
Warri South-West,Isaba,2019,10,1.5888414054643363e-05,20
Warri South-West,Madangho,2019,10,1.3386323189479299e-05,2
Warri South-West,Ogbe-Ijoh,2019,10,1.4511021006791318e-05,61
Warri South-West,Ogidigben,2019,10,1.0700596249080263e-05,8
Warri South-West,Okerenkoko,2019,10,1.4855102162366196e-05,59
Warri South-West,Oporozo,2019,10,1.281666845898144e-05,24
Warri South-West,Orere,2019,10,9.611816494725645e-06,9
Warri South-West,Ugborodo,2019,10,1.1130879283882677e-05,5
Warri South,Avenue,2019,10,2.8885580832138658e-05,5
Warri South,Bowen,2019,10,2.585263064247556e-05,4
Warri South,Ekurede,2019,10,2.748735423665494e-05,5
Warri South,Esisi,2019,10,2.81152460956946e-05,2
Warri South,Igbudu,2019,10,2.244263669126667e-05,2
Warri South,Obodo,2019,10,2.097440665238537e-05,32
Warri South,Ode-Itsekiri,2019,10,2.2260744696144354e-05,11
Warri South,Okere,2019,10,2.854548074537888e-05,3
Warri South,Pessu,2019,10,2.3590018827235326e-05,2
Warri South,Ubeji,2019,10,2.5647578205770024e-05,13
Bomadi,Akugbene 1,2019,11,1.900708957691677e-05,4
Bomadi,Akugbene 2,2019,11,1.990788041439373e-05,1
Bomadi,Akugbene 3,2019,11,1.9640359823824838e-05,2
Bomadi,Bomadi,2019,11,2.509917491503681e-05,6
Bomadi,Ekaametagbene/Kalafio,2019,11,1.8759066006168722e-05,20
Bomadi,Esanma,2019,11,2.025190224230755e-05,8
Bomadi,Kpakiama,2019,11,2.5715936014118295e-05,9
Bomadi,Ogbeinma/Okoloba,2019,11,1.9136528862873092e-05,6
Bomadi,Ogo/Eze,2019,11,1.67918090786164e-05,6
Bomadi,Ogriagbene,2019,11,1.875105663202703e-05,10
Burutu,Bolou-Ndoro,2019,11,1.7210917403211906e-05,42
Burutu,Egodor,2019,11,2.254842547699809e-05,29
Burutu,Eseinbiri,2019,11,1.8636506865732372e-05,16
Burutu,Kiagbodo,2019,11,2.0897794456686825e-05,5
Burutu,Ngbilebiri,2019,11,1.5140240672432507e-05,6
Burutu,Obetebe,2019,11,1.9018800230696797e-05,50
Burutu,Ogulagha,2019,11,1.8675189825113524e-05,44
Burutu,Ojobo,2019,11,1.774823322193697e-05,5
Burutu,Tamigbe,2019,11,2.024004458111118e-05,11
Burutu,Torugbene,2019,11,1.9934323063353077e-05,8
Burutu,Tuomo,2019,11,1.971434371975752e-05,13
Patani,Abari,2019,11,2.6553974021226167e-05,5
Patani,Agoloma,2019,11,2.342402731301263e-05,5
Patani,Buluangiama,2019,11,2.3731202721440543e-05,12
Patani,Odorubu,2019,11,2.48813843687198e-05,14
Patani,Patani 2,2019,11,2.4792015513715644e-05,6
Patani,Patani 3,2019,11,2.526261378079653e-05,5
Patani,Patani 4,2019,11,2.7552123356144875e-05,4
Patani,Patani 5,2019,11,2.578127064875194e-05,7
Patani,Toruangiama,2019,11,2.3756930022500456e-05,5
Patani,Uduophori,2019,11,2.5530167476972565e-05,8
Warri South-West,Ajudaibo,2019,11,2.260122710140422e-05,4
Warri South-West,Akpakpa,2019,11,2.1597734303213656e-05,5
Warri South-West,Isaba,2019,11,2.8238733648322523e-05,20
Warri South-West,Madangho,2019,11,2.2701458874507807e-05,2
Warri South-West,Ogbe-Ijoh,2019,11,2.5518009530716255e-05,61
Warri South-West,Ogidigben,2019,11,1.9879795218002982e-05,8
Warri South-West,Okerenkoko,2019,11,2.3201131656513376e-05,59
Warri South-West,Oporozo,2019,11,2.0735429037207116e-05,24
Warri South-West,Orere,2019,11,2.1661615594186718e-05,9
Warri South-West,Ugborodo,2019,11,2.3599441919941456e-05,5
Warri South,Avenue,2019,11,3.8554397178813815e-05,5
Warri South,Bowen,2019,11,3.6777466448256746e-05,4
Warri South,Ekurede,2019,11,3.47389723174274e-05,5
Warri South,Esisi,2019,11,3.971505066147074e-05,2
Warri South,Igbudu,2019,11,3.969988028984517e-05,2
Warri South,Obodo,2019,11,2.662087354110554e-05,32
Warri South,Ode-Itsekiri,2019,11,3.3091621431098744e-05,11
Warri South,Okere,2019,11,3.647005602639789e-05,3
Warri South,Pessu,2019,11,3.383988223504275e-05,2
Warri South,Ubeji,2019,11,3.118576177467521e-05,13
Bomadi,Akugbene 1,2019,12,3.0478675398626365e-05,4
Bomadi,Akugbene 2,2019,12,3.1207968277158216e-05,1
Bomadi,Akugbene 3,2019,12,3.0441391572821885e-05,2
Bomadi,Bomadi,2019,12,2.985240037863453e-05,6
Bomadi,Ekaametagbene/Kalafio,2019,12,2.5428016670048237e-05,20
Bomadi,Esanma,2019,12,2.9790340704494156e-05,8
Bomadi,Kpakiama,2019,12,2.9555292308537497e-05,9
Bomadi,Ogbeinma/Okoloba,2019,12,3.074922763820117e-05,6
Bomadi,Ogo/Eze,2019,12,3.198217988635103e-05,6
Bomadi,Ogriagbene,2019,12,2.4948149803094567e-05,10
Burutu,Bolou-Ndoro,2019,12,2.2983285210405786e-05,42
Burutu,Egodor,2019,12,3.332122839216528e-05,29
Burutu,Eseinbiri,2019,12,2.871348988264799e-05,16
Burutu,Kiagbodo,2019,12,3.322776174172759e-05,5
Burutu,Ngbilebiri,2019,12,3.2927401965328805e-05,6
Burutu,Obetebe,2019,12,2.6295497082173825e-05,50
Burutu,Ogulagha,2019,12,2.479000249877572e-05,44
Burutu,Ojobo,2019,12,2.341577201150358e-05,5
Burutu,Tamigbe,2019,12,2.620052228766409e-05,11
Burutu,Torugbene,2019,12,2.495334410923533e-05,8
Burutu,Tuomo,2019,12,2.820048785696809e-05,13
Patani,Abari,2019,12,2.9209023341536523e-05,5
Patani,Agoloma,2019,12,2.9327749507501723e-05,5
Patani,Buluangiama,2019,12,2.999955419606219e-05,12
Patani,Odorubu,2019,12,2.9583131046300487e-05,14
Patani,Patani 2,2019,12,2.955951398083319e-05,6
Patani,Patani 3,2019,12,3.0009602778591215e-05,5
Patani,Patani 4,2019,12,2.9060218366794288e-05,4
Patani,Patani 5,2019,12,2.7999967902100513e-05,7
Patani,Toruangiama,2019,12,3.0303155654110014e-05,5
Patani,Uduophori,2019,12,2.9538878152379766e-05,8
Warri South-West,Ajudaibo,2019,12,2.519332520023454e-05,4
Warri South-West,Akpakpa,2019,12,2.4124840274453162e-05,5
Warri South-West,Isaba,2019,12,3.805937303695828e-05,20
Warri South-West,Madangho,2019,12,2.6274476113030687e-05,2
Warri South-West,Ogbe-Ijoh,2019,12,2.929395003641238e-05,61
Warri South-West,Ogidigben,2019,12,2.3574619262944907e-05,8
Warri South-West,Okerenkoko,2019,12,2.25808392515627e-05,59
Warri South-West,Oporozo,2019,12,2.2282666274501633e-05,24
Warri South-West,Orere,2019,12,2.1130029280256065e-05,9
Warri South-West,Ugborodo,2019,12,2.490306505933404e-05,5
Warri South,Avenue,2019,12,4.900183994323015e-05,5
Warri South,Bowen,2019,12,5.186356429476291e-05,4
Warri South,Ekurede,2019,12,4.8204560880549255e-05,5
Warri South,Esisi,2019,12,5.2205490646883845e-05,2
Warri South,Igbudu,2019,12,5.310973938321695e-05,2
Warri South,Obodo,2019,12,2.9468530556187034e-05,32
Warri South,Ode-Itsekiri,2019,12,4.142754584212195e-05,11
Warri South,Okere,2019,12,5.113193765282631e-05,3
Warri South,Pessu,2019,12,5.1521637942641973e-05,2
Warri South,Ubeji,2019,12,3.7970048232147325e-05,13
Bomadi,Akugbene 1,2020,1,3.357827881700359e-05,4
Bomadi,Akugbene 2,2020,1,3.481189196463674e-05,1
Bomadi,Akugbene 3,2020,1,3.490287781460211e-05,2
Bomadi,Bomadi,2020,1,3.423524807052066e-05,6
Bomadi,Ekaametagbene/Kalafio,2020,1,2.847131108865142e-05,20
Bomadi,Esanma,2020,1,3.260463199694641e-05,8
Bomadi,Kpakiama,2020,1,3.608013179877566e-05,9
Bomadi,Ogbeinma/Okoloba,2020,1,3.533676499500871e-05,6
Bomadi,Ogo/Eze,2020,1,3.6195941599241145e-05,6
Bomadi,Ogriagbene,2020,1,2.8100979398004712e-05,10
Burutu,Bolou-Ndoro,2020,1,2.678890623861835e-05,42
Burutu,Egodor,2020,1,3.648422867188166e-05,29
Burutu,Eseinbiri,2020,1,3.0779083317611367e-05,16
Burutu,Kiagbodo,2020,1,4.314743273425847e-05,5
Burutu,Ngbilebiri,2020,1,3.7404953521521143e-05,6
Burutu,Obetebe,2020,1,2.9067033901810648e-05,50
Burutu,Ogulagha,2020,1,2.80590082349425e-05,44
Burutu,Ojobo,2020,1,2.553024678491056e-05,5
Burutu,Tamigbe,2020,1,2.8537210627374325e-05,11
Burutu,Torugbene,2020,1,2.6977801098837517e-05,8
Burutu,Tuomo,2020,1,3.086294208724912e-05,13
Patani,Abari,2020,1,3.181385691277683e-05,5
Patani,Agoloma,2020,1,3.145253867842257e-05,5
Patani,Buluangiama,2020,1,3.349593074138587e-05,12
Patani,Odorubu,2020,1,3.319124724449856e-05,14
Patani,Patani 2,2020,1,3.116166287024195e-05,6
Patani,Patani 3,2020,1,3.0919723212718966e-05,5
Patani,Patani 4,2020,1,3.2588424801360816e-05,4
Patani,Patani 5,2020,1,3.306934585063053e-05,7
Patani,Toruangiama,2020,1,3.195285971742123e-05,5
Patani,Uduophori,2020,1,3.231567097827792e-05,8
Warri South-West,Ajudaibo,2020,1,3.0929179047234356e-05,4
Warri South-West,Akpakpa,2020,1,2.915893273893744e-05,5
Warri South-West,Isaba,2020,1,3.919636365026236e-05,20
Warri South-West,Madangho,2020,1,3.18834645440802e-05,2
Warri South-West,Ogbe-Ijoh,2020,1,3.249242855999314e-05,61
Warri South-West,Ogidigben,2020,1,2.935354677902069e-05,8
Warri South-West,Okerenkoko,2020,1,2.907259760708627e-05,59
Warri South-West,Oporozo,2020,1,2.770637608288477e-05,24
Warri South-West,Orere,2020,1,2.6810217402978902e-05,9
Warri South-West,Ugborodo,2020,1,3.13261232804507e-05,5
Warri South,Avenue,2020,1,5.3845811635255814e-05,5
Warri South,Bowen,2020,1,5.673418490914628e-05,4
Warri South,Ekurede,2020,1,5.213668919168413e-05,5
Warri South,Esisi,2020,1,5.747019167756662e-05,2
Warri South,Igbudu,2020,1,5.7578297855798155e-05,2
Warri South,Obodo,2020,1,3.387458127690479e-05,32
Warri South,Ode-Itsekiri,2020,1,4.2759808076714926e-05,11
Warri South,Okere,2020,1,5.652286927215755e-05,3
Warri South,Pessu,2020,1,5.599817814072594e-05,2
Warri South,Ubeji,2020,1,4.041600578392927e-05,13
Bomadi,Akugbene 1,2020,2,2.387791028013453e-05,4
Bomadi,Akugbene 2,2020,2,2.6297169824829325e-05,1
Bomadi,Akugbene 3,2020,2,2.5855157218757086e-05,2
Bomadi,Bomadi,2020,2,2.2883847123011947e-05,6
Bomadi,Ekaametagbene/Kalafio,2020,2,1.9399559823796154e-05,20
Bomadi,Esanma,2020,2,2.3255095584318042e-05,8
Bomadi,Kpakiama,2020,2,2.669458950145377e-05,9
Bomadi,Ogbeinma/Okoloba,2020,2,2.5546993128955364e-05,6
Bomadi,Ogo/Eze,2020,2,2.5760658900253475e-05,6
Bomadi,Ogriagbene,2020,2,1.7777357425075024e-05,10
Burutu,Bolou-Ndoro,2020,2,1.7106466527496066e-05,42
Burutu,Egodor,2020,2,2.650657251220325e-05,29
Burutu,Eseinbiri,2020,2,2.005023998208344e-05,16
Burutu,Kiagbodo,2020,2,3.4213109756819904e-05,5
Burutu,Ngbilebiri,2020,2,2.5486896144381415e-05,6
Burutu,Obetebe,2020,2,2.0387209951877593e-05,50
Burutu,Ogulagha,2020,2,1.9544550344686616e-05,44
Burutu,Ojobo,2020,2,1.6155949560925363e-05,5
Burutu,Tamigbe,2020,2,1.7895548477430236e-05,11
Burutu,Torugbene,2020,2,1.7051179383997805e-05,8
Burutu,Tuomo,2020,2,2.0026867367470495e-05,13
Patani,Abari,2020,2,2.52940459176898e-05,5
Patani,Agoloma,2020,2,2.3328638053499163e-05,5
Patani,Buluangiama,2020,2,2.3976261824524652e-05,12
Patani,Odorubu,2020,2,2.434939337295613e-05,14
Patani,Patani 2,2020,2,2.5323968050846208e-05,6
Patani,Patani 3,2020,2,2.5416002608835696e-05,5
Patani,Patani 4,2020,2,2.552678415668197e-05,4
Patani,Patani 5,2020,2,2.464255625714681e-05,7
Patani,Toruangiama,2020,2,2.238639135612175e-05,5
Patani,Uduophori,2020,2,2.2790754883317277e-05,8
Warri South-West,Ajudaibo,2020,2,2.505929660401307e-05,4
Warri South-West,Akpakpa,2020,2,2.2364038159139454e-05,5
Warri South-West,Isaba,2020,2,3.0435476219281554e-05,20
Warri South-West,Madangho,2020,2,2.562240479164757e-05,2
Warri South-West,Ogbe-Ijoh,2020,2,2.4595916210139384e-05,61
Warri South-West,Ogidigben,2020,2,2.2017882656655274e-05,8
Warri South-West,Okerenkoko,2020,2,2.2580324261749193e-05,59
Warri South-West,Oporozo,2020,2,2.1987832345378894e-05,24
Warri South-West,Orere,2020,2,2.123150140202294e-05,9
Warri South-West,Ugborodo,2020,2,2.487046585883945e-05,5
Warri South,Avenue,2020,2,4.330998926889151e-05,5
Warri South,Bowen,2020,2,4.3363434087950736e-05,4
Warri South,Ekurede,2020,2,4.148798179812729e-05,5
Warri South,Esisi,2020,2,4.5468437747331336e-05,2
Warri South,Igbudu,2020,2,4.289581920602359e-05,2
Warri South,Obodo,2020,2,2.6453442842466757e-05,32
Warri South,Ode-Itsekiri,2020,2,3.3485761377960443e-05,11
Warri South,Okere,2020,2,4.459730310675999e-05,3
Warri South,Pessu,2020,2,4.1258430428570136e-05,2
Warri South,Ubeji,2020,2,3.187050774263648e-05,13
Bomadi,Akugbene 1,2020,3,1.8360551621299237e-05,4
Bomadi,Akugbene 2,2020,3,1.9597493519540876e-05,1
Bomadi,Akugbene 3,2020,3,1.8354599887970835e-05,2
Bomadi,Bomadi,2020,3,1.7790946003515273e-05,6
Bomadi,Ekaametagbene/Kalafio,2020,3,1.5969242667779326e-05,20
Bomadi,Esanma,2020,3,1.7377153199049644e-05,8
Bomadi,Kpakiama,2020,3,1.8197701946418318e-05,9
Bomadi,Ogbeinma/Okoloba,2020,3,1.847151725087315e-05,6
Bomadi,Ogo/Eze,2020,3,1.8683441642982263e-05,6
Bomadi,Ogriagbene,2020,3,1.6463713836856187e-05,10
Burutu,Bolou-Ndoro,2020,3,1.6064818261102553e-05,42
